,,,,,,,,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,,,,,,-additional
435,Chris Richards,us USA,DF,Crystal Palace,24,2000,21.4,,30,,,,,,,,,,,18,,,,Matches,0a3d6d2b
436,Richarlison,br BRA,FW,Tottenham,27,1997,5.6,,3,,,,,,,,,,,0,,,,Matches,fa031b34
437,Andy Robertson,sct SCO,DF,Liverpool,30,1994,27.6,,21,,,,,,,,,,,21,,,,Matches,2e4f5f03
438,Antonee Robinson,us USA,DFMF,Fulham,26,1997,35.2,,57,,,,,,,,,,,57,,,,Matches,289601e6
439,Jay Robinson,eng ENG,MF,Southampton,17,2007,1.5,,1,,,,,,,,,,,0,,,,Matches,2a616c85
440,Rodri,es ESP,MF,Manchester City,28,1996,0.8,,1,,,,,,,,,,,1,,,,Matches,6434f10d
441,Guido Rodríguez,ar ARG,MF,West Ham,30,1994,12.8,,21,,,,,,,,,,,13,,,,Matches,34e393f2
442,Mads Roerslev,dk DEN,DF,Brentford,25,1999,12.2,,8,,,,,,,,,,,4,,,,Matches,57c94db2
443,Morgan Rogers,eng ENG,MF,Aston Villa,22,2002,34.6,,22,,,,,,,,,,,6,,,,Matches,2e5915f1
444,Cristian Romero,ar ARG,DF,Tottenham,26,1998,15.7,,29,,,,,,,,,,,15,,,,Matches,a3d94a58
445,Georginio Rutter,fr FRA,MFFW,Brighton,22,2002,18.4,,14,,,,,,,,,,,11,,,,Matches,c64c01fc
446,José Sá,pt POR,GK,Wolves,31,1993,29.0,,2,,,,,,,,,,,0,,,,Matches,903b6e8b
447,Bukayo Saka,eng ENG,FWMF,Arsenal,22,2001,19.2,,15,,,,,,,,,,,3,,,,Matches,bc7dc64d
448,Mohamed Salah,eg EGY,MF,Liverpool,32,1992,37.5,,11,,,,,,,,,,,9,,,,Matches,e342ad68
449,William Saliba,fr FRA,DF,Arsenal,23,2001,33.8,,34,,,,,,,,,,,22,,,,Matches,972aeb2a
450,Robert Sánchez,es ESP,GK,Chelsea,26,1997,32.0,,0,,,,,,,,,,,2,,,,Matches,6a713852
451,Jadon Sancho,eng ENG,MF,Chelsea,24,2000,19.6,,7,,,,,,,,,,,2,,,,Matches,dbf053da
452,Ibrahim Sangaré,ci CIV,MF,Nottingham,26,1997,6.6,,13,,,,,,,,,,,7,,,,Matches,bced0375
453,Danilo Santos,br BRA,MF,Nottingham,23,2001,3.1,,3,,,,,,,,,,,4,,,,Matches,a816dbfb
454,Pablo Sarabia,es ESP,MF,Wolves,32,1992,9.0,,9,,,,,,,,,,,4,,,,Matches,9744ff80
455,Jeremy Sarmiento,ec ECU,MF,Brighton,22,2002,0.1,,0,,,,,,,,,,,0,,,,Matches,ac0d576d
456,Ismaila Sarr,sn SEN,MF,Crystal Palace,26,1998,30.1,,11,,,,,,,,,,,8,,,,Matches,bfdb33aa
457,Sávio,br BRA,MFFW,Manchester City,20,2004,19.6,,17,,,,,,,,,,,4,,,,Matches,fe6e7156
458,Oliver Scarles,eng ENG,MFDF,West Ham,18,2005,7.4,,9,,,,,,,,,,,11,,,,Matches,242e5e6d
459,Dane Scarlett,eng ENG,FW,Tottenham,20,2004,0.4,,0,,,,,,,,,,,0,,,,Matches,21945a9e
460,Kevin Schade,de GER,MFFW,Brentford,22,2001,25.5,,26,,,,,,,,,,,5,,,,Matches,52afb588
461,Fabian Schär,ch SUI,DF,Newcastle,32,1991,32.6,,20,,,,,,,,,,,43,,,,Matches,c8aa95da
462,Jeffrey Schlupp,gh GHA,DFFW,Crystal Palace,31,1992,1.1,,0,,,,,,,,,,,0,,,,Matches,3312f911
463,Alex Scott,eng ENG,MF,Bournemouth,20,2003,8.4,,13,,,,,,,,,,,9,,,,Matches,104d0bb8
464,Matz Sels,be BEL,GK,Nottingham,32,1992,38.0,,1,,,,,,,,,,,0,,,,Matches,834b5c4c
465,Nélson Semedo,pt POR,MFDF,Wolves,30,1993,32.1,,38,,,,,,,,,,,23,,,,Matches,d04b94db
466,Antoine Semenyo,gh GHA,MF,Bournemouth,24,2000,35.6,,36,,,,,,,,,,,9,,,,Matches,efd2ec23
467,Marcos Senesi,ar ARG,DF,Bournemouth,27,1997,12.3,,19,,,,,,,,,,,14,,,,Matches,35141f4c
468,Ryan Sessegnon,eng ENG,MFDF,Fulham,24,2000,6.4,,12,,,,,,,,,,,4,,,,Matches,6aa3e78b
469,Luke Shaw,eng ENG,DF,Manchester Utd,29,1995,3.9,,3,,,,,,,,,,,2,,,,Matches,9c94165b
470,Zain Silcott-Duberry,ms MSR,MF,Bournemouth,19,2005,0.0,,1,,,,,,,,,,,0,,,,Matches,2f5fa231
471,Bernardo Silva,pt POR,MF,Manchester City,29,1994,29.7,,35,,,,,,,,,,,21,,,,Matches,3eb22ec9
472,Jota Silva,pt POR,MF,Nottingham,24,1999,9.5,,16,,,,,,,,,,,11,,,,Matches,4d77e622
473,Eric da Silva Moreira,de GER,DF,Nottingham,18,2006,0.3,,2,,,,,,,,,,,1,,,,Matches,0a4f579a
474,Jahmai Simpson-Pusey,eng ENG,DF,Manchester City,18,2005,1.1,,0,,,,,,,,,,,0,,,,Matches,383b10fd
475,Luis Sinisterra,co COL,MF,Bournemouth,25,1999,2.6,,1,,,,,,,,,,,1,,,,Matches,8e16dd48
476,Oliver Skipp,eng ENG,MF,Leicester City,23,2000,12.5,,4,,,,,,,,,,,12,,,,Matches,6250083a
477,William Smallbone,ie IRL,MF,Southampton,24,2000,7.7,,12,,,,,,,,,,,2,,,,Matches,5e105217
478,Adam Smith,eng ENG,DF,Bournemouth,33,1991,17.7,,14,,,,,,,,,,,15,,,,Matches,20b104bc
479,Emile Smith Rowe,eng ENG,MF,Fulham,24,2000,22.7,,18,,,,,,,,,,,11,,,,Matches,17695062
480,Dominic Solanke,eng ENG,FW,Tottenham,26,1997,24.5,,10,,,,,,,,,,,1,,,,Matches,e77dc3b2
481,Carlos Soler,es ESP,MF,West Ham,27,1997,15.7,,11,,,,,,,,,,,8,,,,Matches,fed17f5a
482,Julio Soler,ar ARG,DF,Bournemouth,19,2005,0.1,,1,,,,,,,,,,,0,,,,Matches,98c8559a
483,Ramón Sosa,py PAR,MF,Nottingham,24,1999,3.3,,3,,,,,,,,,,,4,,,,Matches,2d3417a1
484,Tomáš Souček,cz CZE,MF,West Ham,29,1995,28.5,,22,,,,,,,,,,,20,,,,Matches,6613c819
485,Boubakary Soumaré,fr FRA,MF,Leicester City,25,1999,24.1,,19,,,,,,,,,,,27,,,,Matches,ae59b359
486,Djed Spence,eng ENG,DF,Tottenham,23,2000,19.9,,33,,,,,,,,,,,21,,,,Matches,9bc9a519
487,Jay Stansfield,eng ENG,FWMF,Fulham,21,2002,0.0,,0,,,,,,,,,,,0,,,,Matches,b2626673
488,Jason Steele,eng ENG,GK,Brighton,33,1990,2.0,,0,,,,,,,,,,,0,,,,Matches,28300a16
489,Jack Stephens,eng ENG,DF,Southampton,30,1994,15.4,,20,,,,,,,,,,,12,,,,Matches,6adbc307
490,Raheem Sterling,eng ENG,FWMF,Arsenal,29,1994,5.5,,4,,,,,,,,,,,1,,,,Matches,b400bde0
491,Ross Stewart,sct SCO,FW,Southampton,28,1996,4.3,,5,,,,,,,,,,,0,,,,Matches,18986367
492,Jakub Stolarczyk,pl POL,GK,Leicester City,23,2000,10.0,,1,,,,,,,,,,,0,,,,Matches,a4a76b3d
493,John Stones,eng ENG,DF,Manchester City,30,1994,6.1,,3,,,,,,,,,,,4,,,,Matches,5eecec3d
494,Jørgen Strand Larsen,no NOR,FW,Wolves,24,2000,28.7,,7,,,,,,,,,,,5,,,,Matches,f553b2b3
495,Yukinari Sugawara,jp JPN,MFDF,Southampton,24,2000,17.3,,16,,,,,,,,,,,9,,,,Matches,580bcd18
496,Kamaldeen Sulemana,gh GHA,FWMF,Southampton,22,2002,15.6,,16,,,,,,,,,,,5,,,,Matches,a62f8bf1
497,Crysencio Summerville,nl NED,MFFW,West Ham,22,2001,8.7,,7,,,,,,,,,,,0,,,,Matches,df04eb4b
498,Sammie Szmodics,ie IRL,MF,Ipswich Town,28,1995,11.0,,12,,,,,,,,,,,5,,,,Matches,39944392
499,Dominik Szoboszlai,hu HUN,MF,Liverpool,23,2000,27.7,,23,,,,,,,,,,,9,,,,Matches,934e1968
500,Matt Targett,eng ENG,DFMF,Newcastle,28,1995,0.2,,0,,,,,,,,,,,1,,,,Matches,e514ab62
501,James Tarkowski,eng ENG,DF,Everton,31,1992,32.5,,40,,,,,,,,,,,37,,,,Matches,15ea812b
502,Marcus Tavernier,eng ENG,MF,Bournemouth,25,1999,21.5,,22,,,,,,,,,,,4,,,,Matches,5c0da4a4
503,Charlie Taylor,eng ENG,DF,Southampton,30,1993,4.0,,6,,,,,,,,,,,5,,,,Matches,cc2d7ad5
504,Jack Taylor,ie IRL,MF,Ipswich Town,26,1998,9.6,,11,,,,,,,,,,,9,,,,Matches,48eed8d5
505,Mathys Tel,fr FRA,FW,Tottenham,19,2005,10.1,,5,,,,,,,,,,,2,,,,Matches,829aa60c
506,Kenny Tete,nl NED,DF,Fulham,28,1995,19.7,,38,,,,,,,,,,,30,,,,Matches,77d7c96f
507,Igor Thiago,br BRA,FW,Brentford,23,2001,1.9,,3,,,,,,,,,,,1,,,,Matches,dc45ac24
508,Luke Thomas,eng ENG,DF,Leicester City,23,2001,12.3,,25,,,,,,,,,,,20,,,,Matches,fc027d02
509,Youri Tielemans,be BEL,MF,Aston Villa,27,1997,33.6,,58,,,,,,,,,,,22,,,,Matches,56f7a928
510,Kieran Tierney,sct SCO,DF,Arsenal,27,1997,2.9,,5,,,,,,,,,,,3,,,,Matches,fce2302c
511,Jurriën Timber,nl NED,DF,Arsenal,23,2001,26.9,,36,,,,,,,,,,,24,,,,Matches,41034650
512,Jean-Clair Todibo,fr FRA,DF,West Ham,24,1999,20.3,,26,,,,,,,,,,,23,,,,Matches,88f130ed
513,Harry Toffolo,eng ENG,DF,Nottingham,28,1995,1.5,,3,,,,,,,,,,,1,,,,Matches,a105d46a
514,Takehiro Tomiyasu,jp JPN,DF,Arsenal,25,1998,0.1,,0,,,,,,,,,,,0,,,,Matches,b3af9be1
515,Sandro Tonali,it ITA,MF,Newcastle,24,2000,29.2,,32,,,,,,,,,,,32,,,,Matches,0db169ae
516,Pau Torres,es ESP,DF,Aston Villa,27,1997,22.4,,15,,,,,,,,,,,9,,,,Matches,532e1e4f
517,Conor Townsend,eng ENG,DF,Ipswich Town,31,1993,3.7,,7,,,,,,,,,,,5,,,,Matches,4dc4f138
518,Adama Traoré,es ESP,MF,Fulham,28,1996,19.7,,13,,,,,,,,,,,1,,,,Matches,9a28eba4
519,Boubacar Traoré,ml MLI,MF,Wolves,22,2001,0.0,,0,,,,,,,,,,,0,,,,Matches,999ceb5f
520,Mark Travers,ie IRL,GK,Bournemouth,25,1999,5.0,,0,,,,,,,,,,,0,,,,Matches,fe558029
521,Ryan Trevitt,eng ENG,MF,Brentford,21,2003,0.0,,1,,,,,,,,,,,0,,,,Matches,732327ae
522,Kieran Trippier,eng ENG,DF,Newcastle,33,1990,14.5,,22,,,,,,,,,,,11,,,,Matches,21512407
523,Leandro Trossard,be BEL,FW,Arsenal,29,1994,28.3,,18,,,,,,,,,,,10,,,,Matches,38ceb24a
524,Kostas Tsimikas,gr GRE,DF,Liverpool,28,1996,9.3,,19,,,,,,,,,,,10,,,,Matches,f315ca93
525,Axel Tuanzebe,cd COD,DF,Ipswich Town,26,1997,19.0,,19,,,,,,,,,,,22,,,,Matches,2baec6ce
526,Destiny Udogie,it ITA,DF,Tottenham,21,2002,21.4,,45,,,,,,,,,,,21,,,,Matches,7cd520e8
527,Manuel Ugarte,uy URU,MF,Manchester Utd,23,2001,19.8,,50,,,,,,,,,,,26,,,,Matches,c9817014
528,Lesley Ugochukwu,fr FRA,MF,Southampton,20,2004,18.4,,22,,,,,,,,,,,14,,,,Matches,1df4a109
529,Enes Ünal,tr TUR,FW,Bournemouth,27,1997,3.8,,0,,,,,,,,,,,0,,,,Matches,f8eca1b6
530,Hákon Valdimarsson,is ISL,GK,Brentford,22,2001,1.6,,0,,,,,,,,,,,0,,,,Matches,57a34cf4
531,Virgil van Dijk,nl NED,DF,Liverpool,33,1991,37.0,,20,,,,,,,,,,,54,,,,Matches,e06683ca
532,Jamie Vardy,eng ENG,FW,Leicester City,37,1987,31.4,,12,,,,,,,,,,,5,,,,Matches,45963054
533,Renato Veiga,pt POR,MF,Chelsea,21,2003,2.0,,6,,,,,,,,,,,1,,,,Matches,fc8fcbd1
534,Joël Veltman,nl NED,DF,Brighton,32,1992,18.9,,29,,,,,,,,,,,20,,,,Matches,dad4b285
535,Micky van de Ven,nl NED,DF,Tottenham,23,2001,11.3,,7,,,,,,,,,,,9,,,,Matches,8fe2a392
536,Bart Verbruggen,nl NED,GK,Brighton,21,2002,36.0,,0,,,,,,,,,,,0,,,,Matches,cf134113
537,Jannik Vestergaard,dk DEN,DF,Leicester City,31,1992,15.5,,10,,,,,,,,,,,15,,,,Matches,1900032e
538,Guglielmo Vicario,it ITA,GK,Tottenham,27,1996,24.0,,0,,,,,,,,,,,1,,,,Matches,77d6fd4d
539,Carlos Vinícius,br BRA,FW,Fulham,29,1995,0.2,,0,,,,,,,,,,,0,,,,Matches,8b529245
540,Kyle Walker,eng ENG,DF,Manchester City,34,1990,10.8,,10,,,,,,,,,,,3,,,,Matches,86dd77d1
541,Kyle Walker-Peters,eng ENG,MFDF,Southampton,27,1997,32.4,,32,,,,,,,,,,,19,,,,Matches,984a5a64
542,Christian Walton,eng ENG,GK,Ipswich Town,28,1995,7.0,,0,,,,,,,,,,,0,,,,Matches,c666574f
543,Aaron Wan-Bissaka,cd COD,DFMF,West Ham,26,1997,35.0,,49,,,,,,,,,,,61,,,,Matches,9e525177
544,Danny Ward,wls WAL,GK,Leicester City,31,1993,1.5,,0,,,,,,,,,,,0,,,,Matches,d3ce0e89
545,Joel Ward,eng ENG,DF,Crystal Palace,34,1989,0.8,,0,,,,,,,,,,,0,,,,Matches,8a7ff278
546,James Ward-Prowse,eng ENG,MF,West Ham,29,1994,11.5,,14,,,,,,,,,,,8,,,,Matches,3515d404
547,James Ward-Prowse,eng ENG,MF,Nottingham,29,1994,4.4,,1,,,,,,,,,,,5,,,,Matches,3515d404
548,Ollie Watkins,eng ENG,FW,Aston Villa,28,1995,28.9,,7,,,,,,,,,,,7,,,,Matches,aed3a70f
549,Adam Webster,eng ENG,DF,Brighton,29,1995,9.9,,7,,,,,,,,,,,20,,,,Matches,c40b6180
550,Danny Welbeck,eng ENG,FW,Brighton,33,1990,23.5,,16,,,,,,,,,,,5,,,,Matches,ce5143da
551,Welington,br BRA,MFDF,Southampton,23,2001,5.4,,10,,,,,,,,,,,5,,,,Matches,a7f95b1f
552,Timo Werner,de GER,FWMF,Tottenham,28,1996,5.7,,4,,,,,,,,,,,2,,,,Matches,49fe9070
553,Adam Wharton,eng ENG,MF,Crystal Palace,20,2004,14.6,,16,,,,,,,,,,,19,,,,Matches,4b542852
554,Ben White,eng ENG,DF,Arsenal,26,1997,13.3,,15,,,,,,,,,,,16,,,,Matches,35e413f1
555,Mats Wieffer,nl NED,DFMF,Brighton,24,1999,11.3,,34,,,,,,,,,,,16,,,,Matches,4876c9ab
556,Neco Williams,wls WAL,DFMF,Nottingham,23,2001,28.8,,57,,,,,,,,,,,30,,,,Matches,dd323728
557,Willian,br BRA,MFFW,Fulham,35,1988,2.9,,2,,,,,,,,,,,1,,,,Matches,8b9ebd03
558,Joe Willock,eng ENG,MF,Newcastle,24,1999,12.1,,18,,,,,,,,,,,7,,,,Matches,a3b03921
559,Callum Wilson,eng ENG,FW,Newcastle,32,1992,4.1,,2,,,,,,,,,,,1,,,,Matches,c596fcb0
560,Harry Wilson,wls WAL,MFFW,Fulham,27,1997,12.9,,15,,,,,,,,,,,6,,,,Matches,c6dc9ecd
561,Harry Winks,eng ENG,MF,Leicester City,28,1996,17.1,,10,,,,,,,,,,,8,,,,Matches,2f7acede
562,Ben Winterburn,eng ENG,MF,Bournemouth,19,2004,0.3,,0,,,,,,,,,,,2,,,,Matches,ba31eee2
563,Yoane Wissa,cd COD,FW,Brentford,27,1996,32.4,,13,,,,,,,,,,,8,,,,Matches,2500cef9
564,Chris Wood,nz NZL,FW,Nottingham,32,1991,32.9,,5,,,,,,,,,,,6,,,,Matches,4e9a0555
565,Nathan Wood-Gordon,eng ENG,DF,Southampton,22,2002,8.6,,7,,,,,,,,,,,4,,,,Matches,4ccf2d5b
566,Luke Woolfenden,eng ENG,DF,Ipswich Town,25,1998,13.2,,6,,,,,,,,,,,21,,,,Matches,e28e9bec
567,Yehor Yarmoliuk,ua UKR,MF,Brentford,20,2004,16.1,,30,,,,,,,,,,,13,,,,Matches,907a5d7c
568,Ryan Yates,eng ENG,MF,Nottingham,26,1997,21.3,,21,,,,,,,,,,,25,,,,Matches,c1fe2a48
569,Leny Yoro,fr FRA,DF,Manchester Utd,18,2005,12.9,,11,,,,,,,,,,,17,,,,Matches,6763f716
570,Ashley Young,eng ENG,DF,Everton,39,1985,20.8,,36,,,,,,,,,,,26,,,,Matches,be927d03
571,Illia Zabarnyi,ua UKR,DF,Bournemouth,21,2002,34.5,,35,,,,,,,,,,,39,,,,Matches,88968486
572,Oleksandr Zinchenko,ua UKR,DFMF,Arsenal,27,1996,5.9,,0,,,,,,,,,,,5,,,,Matches,51cf8561
573,Joshua Zirkzee,nl NED,FWMF,Manchester Utd,23,2001,15.6,,8,,,,,,,,,,,6,,,,Matches,028e70b9
574,Martin Ødegaard,no NOR,MF,Arsenal,25,1998,25.8,,8,,,,,,,,,,,6,,,,Matches,79300479
