season,gw,fpl_id,name,pos,team,price,proj_pts
2023-24,18,552,F Silva,FWD,WOL,5.3,0.793251808
2023-24,18,44,Duran,FWD,AVL,5.0,0.514075272
2023-24,18,714,Origi,FWD,NFO,5.0,1.2335008
2023-24,18,490,Osula,FWD,SHU,4.3,1.19598557
2023-24,18,225,Edouard,FWD,CRY,5.5,0.0
2023-24,18,593,Benie Traore,FWD,SHU,5.2,1.413060255
2023-24,18,76,Moore,FWD,BOU,4.7,0.840552349
2023-24,18,535,Ings,FWD,WHU,5.6,1.215075885
2023-24,3,424,Pope,GK,NEW,5.5,3.362137298
2023-24,3,17,Ramsdale,GK,ARS,5.0,3.640258623
2023-24,3,291,Alisson,GK,LIV,5.5,3.219561065
2023-24,3,352,Ederson,GK,MCI,5.5,3.970010066
2023-24,3,520,Vicario,GK,TOT,5.0,3.832222396
2023-24,3,49,E Martinez,GK,AVL,5.0,4.0178249
2023-24,3,145,Sanchez,GK,CHE,4.5,4.311582379
2023-24,3,597,Andre Onana,GK,MUN,5.0,3.917236242
2023-24,3,230,Johnstone,GK,CRY,4.5,3.476523679
2023-24,3,101,Flekken,GK,BRE,4.5,3.759967372
2023-24,3,148,Steele,GK,BHA,4.5,3.092028766
2023-24,3,263,Pickford,GK,EVE,4.5,3.807002795
2023-24,3,569,Sa,GK,WOL,5.0,3.477990816
2023-24,3,77,N Neto,GK,BOU,4.5,3.438271589
2023-24,3,275,Leno,GK,FUL,4.5,2.965898989
2023-24,3,28,Turner,GK,NFO,4.0,2.120264778
2023-24,3,596,Trafford,GK,BUR,4.5,3.239539776
2023-24,3,524,Areola,GK,WHU,4.0,2.549677968
2023-24,3,482,Foderingham,GK,SHU,4.5,2.046375043
2023-24,3,614,Kaminski,GK,LUT,4.5,2.233479211
2023-24,3,533,Fabianski,GK,WHU,4.5,0.196492169
2023-24,3,361,Ortega,GK,MCI,4.0,0.228654073
2023-24,3,113,Raya,GK,ARS,4.9,0.813925925
2023-24,3,665,Krul,GK,LUT,4.5,0.202397419
2023-24,3,172,Muric,GK,BUR,4.5,0.152662452
2023-24,3,227,Guaita,GK,CRY,4.5,0.0
2023-24,3,53,Olsen,GK,AVL,4.0,0.069495306
2023-24,3,385,Henderson,GK,MUN,4.5,0.078852843
2023-24,3,335,Shea,GK,LUT,4.5,0.004834387
2023-24,3,409,Dubravka,GK,NEW,4.0,0.064697154
2023-24,3,116,Strakosha,GK,BRE,4.0,0.070221847
2023-24,3,546,Bentley,GK,WOL,4.0,0.063954919
2023-24,3,498,Forster,GK,TOT,4.0,0.063545765
2023-24,3,284,Rodak,GK,FUL,4.0,0.040814941
2023-24,3,479,A Davies,GK,SHU,4.0,0.040714216
2023-24,3,301,Kelleher,GK,LIV,4.0,0.057767882
2023-24,3,266,Virginia,GK,EVE,4.0,0.069857476
2023-24,3,384,Heaton,GK,MUN,4.0,0.0
2023-24,3,152,Verbruggen,GK,BHA,4.4,0.609988609
2023-24,3,243,Whitworth,GK,CRY,4.0,0.061016635
2023-24,3,88,Travers,GK,BOU,4.0,0.060243333
2023-24,3,448,Hennessey,GK,NFO,4.0,0.235319435
2023-24,3,430,Trippier,DEF,NEW,6.5,3.779578319
2023-24,3,290,Trent,DEF,LIV,8.0,3.328221736
2023-24,3,195,Chilwell,DEF,CHE,5.7,5.009694718
2023-24,3,350,Dias,DEF,MCI,5.5,3.902830446
2023-24,3,307,Robertson,DEF,LIV,6.5,2.260455306
2023-24,3,342,Ake,DEF,MCI,5.1,2.547172501
2023-24,3,29,White,DEF,ARS,5.5,4.146146912
2023-24,3,427,Schar,DEF,NEW,5.0,2.962888469
2023-24,3,31,Zinchenko,DEF,ARS,4.9,3.722075906
2023-24,3,20,Saliba,DEF,ARS,5.2,3.868167854
2023-24,3,616,Gvardiol,DEF,MCI,5.0,3.914450106
2023-24,3,405,Botman,DEF,NEW,4.5,2.861917471
2023-24,3,5,Gabriel,DEF,ARS,4.9,4.052169215
2023-24,3,131,Estupinan,DEF,BHA,5.2,4.176701382
2023-24,3,313,van Dijk,DEF,LIV,6.0,2.446256528
2023-24,3,217,T Silva,DEF,CHE,5.0,4.455537874
2023-24,3,407,Burn,DEF,NEW,4.5,2.536706623
2023-24,3,519,Udogie,DEF,TOT,4.5,2.938371121
2023-24,3,377,Dalot,DEF,MUN,4.9,4.727027648
2023-24,3,395,Varane,DEF,MUN,5.1,4.154171195
2023-24,3,197,Colwill,DEF,CHE,4.5,4.381799916
2023-24,3,341,Akanji,DEF,MCI,5.1,3.588860272
2023-24,3,584,Torres,DEF,AVL,4.5,3.255904101
2023-24,3,398,Shaw,DEF,MUN,5.5,0.0
2023-24,3,103,Henry,DEF,BRE,4.6,3.630572381
2023-24,3,112,Pinnock,DEF,BRE,4.5,3.776982026
2023-24,3,206,James,DEF,CHE,5.4,0.0
2023-24,3,369,Walker,DEF,MCI,5.1,3.255300239
2023-24,3,401,Wan-Bissaka,DEF,MUN,4.6,4.3054142
2023-24,3,302,Konate,DEF,LIV,5.0,1.823810984
2023-24,3,36,Cash,DEF,AVL,4.5,2.476790246
2023-24,3,511,Romero,DEF,TOT,4.5,3.145172417
2023-24,3,191,Badiashile,DEF,CHE,4.4,1.34279276
2023-24,3,109,Mee,DEF,BRE,4.9,3.624136766
2023-24,3,129,Dunk,DEF,BHA,5.0,3.338285029
2023-24,3,265,Tarkowski,DEF,EVE,4.5,3.853170389
2023-24,3,391,L Martinez,DEF,MUN,4.9,3.811741781
2023-24,3,257,Keane,DEF,EVE,4.5,3.743364042
2023-24,3,203,Gusto,DEF,CHE,4.0,4.115140979
2023-24,3,220,J Andersen,DEF,CRY,4.5,2.806255229
2023-24,3,176,Roberts,DEF,BUR,4.5,3.206262703
2023-24,3,228,Guehi,DEF,CRY,4.5,2.680932689
2023-24,3,48,Konsa,DEF,AVL,4.5,3.145653038
2023-24,3,506,Porro,DEF,TOT,4.9,2.002161066
2023-24,3,639,van de Ven,DEF,TOT,4.5,2.242208973
2023-24,3,553,Giles,DEF,LUT,4.5,1.606318877
2023-24,3,234,Mitchell,DEF,CRY,4.5,2.531410635
2023-24,3,611,Disasi,DEF,CHE,5.0,3.832560562
2023-24,3,522,Aguerd,DEF,WHU,4.5,0.0
2023-24,3,84,Smith,DEF,BOU,4.4,0.0
2023-24,3,32,Moreno,DEF,AVL,5.0,3.332400247
2023-24,3,104,Hickey,DEF,BRE,4.5,3.066917358
2023-24,3,551,Dawson,DEF,WOL,4.5,2.920585899
2023-24,3,497,Emerson R,DEF,TOT,4.5,2.360406123
2023-24,3,563,Kilman,DEF,WOL,4.5,2.880919035
2023-24,3,467,Williams,DEF,NFO,4.5,0.148386126
2023-24,3,242,Ward,DEF,CRY,4.5,2.30682204
2023-24,3,445,Felipe,DEF,NFO,4.4,0.0
2023-24,3,160,Beyer,DEF,BUR,4.0,2.698857917
2023-24,3,153,Webster,DEF,BHA,4.4,2.882740489
2023-24,3,676,Mavropanos,DEF,WHU,4.5,1.999045036
2023-24,3,173,O'Shea,DEF,BUR,4.5,2.855668927
2023-24,3,572,Semedo,DEF,WOL,4.5,2.379690316
2023-24,3,157,Al-Dakhil,DEF,BUR,4.0,0.709618552
2023-24,3,182,Vitinho,DEF,BUR,4.5,1.256409013
2023-24,3,358,Lewis,DEF,MCI,4.5,2.178570207
2023-24,3,368,Stones,DEF,MCI,5.3,0.0
2023-24,3,10,Kiwior,DEF,ARS,4.4,0.516111828
2023-24,3,545,Ait-Nouri,DEF,WOL,4.5,0.749682842
2023-24,3,25,Tomiyasu,DEF,ARS,4.5,0.0
2023-24,3,532,Emerson P,DEF,WHU,4.5,1.743677081
2023-24,3,507,Perisic,DEF,TOT,5.0,1.199695648
2023-24,3,262,Patterson,DEF,EVE,4.5,3.062725765
2023-24,3,633,Livramento,DEF,NEW,4.5,0.0
2023-24,3,37,Chambers,DEF,AVL,4.0,0.003634697
2023-24,3,588,Young,DEF,EVE,4.5,2.407115121
2023-24,3,386,Lindelof,DEF,MUN,4.5,1.338019607
2023-24,3,83,Senesi,DEF,BOU,4.4,2.652871544
2023-24,3,389,Malacia,DEF,MUN,4.4,0.0
2023-24,3,90,Ajer,DEF,BRE,4.5,0.667166771
2023-24,3,528,Coufal,DEF,WHU,4.5,1.643248791
2023-24,3,575,Lockyer,DEF,LUT,4.5,1.931853878
2023-24,3,298,J Gomez,DEF,LIV,4.5,0.489786491
2023-24,3,602,Kabore,DEF,LUT,4.0,1.806627314
2023-24,3,96,Collins,DEF,BRE,4.5,2.425118097
2023-24,3,544,Zouma,DEF,WHU,4.5,2.018659104
2023-24,3,247,Coleman,DEF,EVE,4.4,0.0
2023-24,3,315,M Andersen,DEF,LUT,4.0,1.058529524
2023-24,3,318,Burke,DEF,LUT,4.0,0.127322567
2023-24,3,281,Ream,DEF,FUL,4.5,0.0
2023-24,3,41,Carlos,DEF,AVL,4.5,2.089591223
2023-24,3,473,Baldock,DEF,SHU,4.0,1.098281889
2023-24,3,260,Mykolenko,DEF,EVE,4.4,1.145918221
2023-24,3,436,Aurier,DEF,NFO,4.5,1.657692003
2023-24,3,305,Matip,DEF,LIV,4.9,0.687626736
2023-24,3,70,Kelly,DEF,BOU,4.5,2.359425767
2023-24,3,321,Doughty,DEF,LUT,4.5,1.039535363
2023-24,3,194,Chalobah,DEF,CHE,4.4,0.343757536
2023-24,3,604,Aina,DEF,NFO,4.5,1.576658463
2023-24,3,255,Holgate,DEF,EVE,4.0,1.118230668
2023-24,3,178,Taylor,DEF,BUR,4.0,1.088286729
2023-24,3,89,Zabarnyi,DEF,BOU,4.5,1.69095036
2023-24,3,198,Cucurella,DEF,CHE,5.0,0.575635506
2023-24,3,271,Diop,DEF,FUL,4.5,1.36349048
2023-24,3,252,Godfrey,DEF,EVE,4.5,0.984768803
2023-24,3,316,Bell,DEF,LUT,4.0,1.727401297
2023-24,3,387,Maguire,DEF,MUN,4.4,0.304771471
2023-24,3,643,Aarons,DEF,BOU,4.5,1.941736671
2023-24,3,285,Tete,DEF,FUL,4.5,1.081972052
2023-24,3,419,Lascelles,DEF,NEW,4.0,0.268370854
2023-24,3,495,B Davies,DEF,TOT,4.5,0.556724324
2023-24,3,471,Ahmedhodzic,DEF,SHU,4.5,1.653329923
2023-24,3,417,Krafth,DEF,NEW,4.5,0.0
2023-24,3,283,A Robinson,DEF,FUL,4.5,1.208804934
2023-24,3,439,Boly,DEF,NFO,4.5,1.113336086
2023-24,3,598,Doherty,DEF,WOL,4.5,1.262358216
2023-24,3,457,Niakhate,DEF,NFO,4.5,1.421189802
2023-24,3,277,Mbabu,DEF,FUL,4.0,0.255102088
2023-24,3,496,Dier,DEF,TOT,4.4,0.486154008
2023-24,3,238,C Richards,DEF,CRY,4.0,0.79776586
2023-24,3,51,Mings,DEF,AVL,4.4,0.0
2023-24,3,585,Timber,DEF,ARS,4.8,0.0
2023-24,3,474,Basham,DEF,SHU,4.0,0.49317319
2023-24,3,537,Kehrer,DEF,WHU,4.5,0.80653675
2023-24,3,530,Cresswell,DEF,WHU,4.4,0.494685553
2023-24,3,480,Egan,DEF,SHU,4.5,1.549845186
2023-24,3,167,Ekdal,DEF,BUR,4.0,2.264828254
2023-24,3,222,Clyne,DEF,CRY,4.5,0.485877007
2023-24,3,595,Kerkez,DEF,BOU,4.5,1.169420296
2023-24,3,577,Ogbonna,DEF,WHU,4.5,0.342134437
2023-24,3,484,Lowe,DEF,SHU,4.5,1.465151808
2023-24,3,75,Mepham,DEF,BOU,4.4,0.708849177
2023-24,3,428,Targett,DEF,NEW,4.4,0.844986129
2023-24,3,476,Bogle,DEF,SHU,4.5,0.724386606
2023-24,3,27,Trusty,DEF,SHU,4.0,0.538589697
2023-24,3,592,Larouci,DEF,SHU,4.5,0.28232553
2023-24,3,204,Hall,DEF,NEW,4.5,0.49035918
2023-24,3,508,Reguilon,DEF,TOT,4.4,0.240290681
2023-24,3,576,J Robinson,DEF,SHU,4.5,1.284736458
2023-24,3,610,Bassey,DEF,FUL,4.5,1.264600605
2023-24,3,606,Igor,DEF,BHA,4.4,1.179504126
2023-24,3,573,Toti,DEF,WOL,4.5,0.939502814
2023-24,3,469,Worrall,DEF,NFO,4.5,1.284838221
2023-24,3,311,Tsimikas,DEF,LIV,4.5,0.589178552
2023-24,3,286,Adarabioyo,DEF,FUL,4.5,0.541777079
2023-24,3,330,Osho,DEF,LUT,4.5,1.938154899
2023-24,3,455,McKenna,DEF,NFO,4.5,0.876310137
2023-24,3,68,Fredericks,DEF,BOU,4.5,0.523022153
2023-24,3,114,Roerslev,DEF,BRE,4.5,0.749921959
2023-24,3,536,Ben Johnson,DEF,WHU,4.5,0.473798797
2023-24,3,151,Veltman,DEF,BHA,4.4,2.369851884
2023-24,3,548,Bueno,DEF,WOL,4.5,1.586339896
2023-24,3,560,Jonny,DEF,WOL,4.5,0.997988757
2023-24,3,23,Tavares,DEF,NFO,4.0,0.619093088
2023-24,3,308,Salah,MID,LIV,12.5,5.03653786
2023-24,3,373,Fernandes,MID,MUN,8.5,6.431672285
2023-24,3,396,Rashford,MID,MUN,9.0,5.827279438
2023-24,3,516,Son,MID,TOT,9.0,5.477908944
2023-24,3,14,Odegaard,MID,ARS,8.5,5.813937535
2023-24,3,108,Mbeumo,MID,BRE,6.7,4.804196833
2023-24,3,19,Saka,MID,ARS,8.6,5.43772804
2023-24,3,504,Maddison,MID,TOT,7.6,4.740762472
2023-24,3,12,Martinelli,MID,ARS,8.0,5.110810079
2023-24,3,216,Sterling,MID,CHE,7.0,4.941709743
2023-24,3,354,Grealish,MID,MCI,7.4,4.151635036
2023-24,3,226,Eze,MID,CRY,6.4,4.096613066
2023-24,3,599,Diaby,MID,AVL,6.6,3.938235407
2023-24,3,509,Richarlison,MID,TOT,7.0,3.772850691
2023-24,3,353,Foden,MID,MCI,7.6,4.000507005
2023-24,3,6,Havertz,MID,ARS,7.4,4.794638803
2023-24,3,526,Bowen,MID,WHU,7.0,3.891359398
2023-24,3,294,Jota,MID,LIV,8.0,2.229482227
2023-24,3,143,Mitoma,MID,BHA,6.6,4.675354379
2023-24,3,447,Gibbs-White,MID,NFO,6.0,3.592090312
2023-24,3,134,Gross,MID,BHA,6.4,4.284675803
2023-24,3,344,B Silva,MID,MCI,6.4,3.553036104
2023-24,3,601,Danjuma,MID,EVE,5.5,4.173094884
2023-24,3,303,Diaz,MID,LIV,7.7,2.200645917
2023-24,3,140,March,MID,BHA,6.6,4.233847183
2023-24,3,199,Fernandez,MID,CHE,5.0,4.301803381
2023-24,3,267,Pereira,MID,FUL,5.5,3.032012216
2023-24,3,402,Almiron,MID,NEW,6.4,2.439238349
2023-24,3,372,Antony,MID,MUN,7.0,3.842470316
2023-24,3,501,Kulusevski,MID,TOT,7.0,3.432612699
2023-24,3,570,Sarabia,MID,WOL,5.0,3.851789772
2023-24,3,603,Barnes,MID,NEW,6.5,3.337684441
2023-24,3,539,Paqueta,MID,WHU,6.0,2.154628358
2023-24,3,304,Mac Allister,MID,LIV,6.0,2.977300839
2023-24,3,365,Rodri,MID,MCI,5.6,3.605586465
2023-24,3,43,Luiz,MID,AVL,5.5,3.06375693
2023-24,3,376,Casemiro,MID,MUN,5.5,3.988642064
2023-24,3,34,Bailey,MID,AVL,5.5,2.970586547
2023-24,3,406,Guimaraes,MID,NEW,6.0,3.328993198
2023-24,3,525,Benrahma,MID,WHU,6.0,2.653212201
2023-24,3,221,Ayew,MID,CRY,5.5,2.838950303
2023-24,3,259,McNeil,MID,EVE,5.4,0.0
2023-24,3,591,Willian,MID,FUL,5.4,2.227100759
2023-24,3,416,Joelinton,MID,NEW,6.0,3.052497293
2023-24,3,309,Szoboszlai,MID,LIV,7.0,2.056384329
2023-24,3,63,Billing,MID,BOU,5.4,3.61018318
2023-24,3,566,Nunes,MID,MCI,5.0,0.164702541
2023-24,3,379,Eriksen,MID,MUN,5.9,4.110198551
2023-24,3,429,Tonali,MID,NEW,5.5,2.983085471
2023-24,3,567,P Neto,MID,WOL,5.5,3.360481354
2023-24,3,249,A Doucoure,MID,EVE,5.5,3.659795506
2023-24,3,236,Olise,MID,CRY,5.9,0.0
2023-24,3,202,Gallagher,MID,CHE,5.5,3.170205638
2023-24,3,106,Jensen,MID,BRE,5.4,2.995054696
2023-24,3,608,Bruun Larsen,MID,BUR,5.0,0.095925124
2023-24,3,630,Barkley,MID,LUT,5.0,2.871766987
2023-24,3,475,Berge,MID,BUR,5.0,2.992613032
2023-24,3,209,Mount,MID,MUN,6.9,0.0
2023-24,3,397,Sancho,MID,MUN,6.9,3.705665858
2023-24,3,50,McGinn,MID,AVL,5.5,2.896957713
2023-24,3,540,Rice,MID,ARS,5.5,3.276666741
2023-24,3,38,Coutinho,MID,AVL,5.9,0.423149874
2023-24,3,55,J Ramsey,MID,AVL,5.9,0.0
2023-24,3,240,Schlupp,MID,CRY,5.0,2.634776864
2023-24,3,661,Harrison,MID,EVE,5.5,0.004179992
2023-24,3,450,Brennan Johnson,MID,NFO,6.0,2.380313433
2023-24,3,664,Ward-Prowse,MID,WHU,6.0,2.778341352
2023-24,3,115,Schade,MID,BRE,5.4,2.355744241
2023-24,3,208,Madueke,MID,CHE,5.5,2.234187957
2023-24,3,432,Willock,MID,NEW,5.4,0.0
2023-24,3,128,Dahoud,MID,BHA,5.0,2.796949781
2023-24,3,110,Norgaard,MID,BRE,5.5,2.931044868
2023-24,3,78,Ouattara,MID,BOU,4.9,0.0
2023-24,3,86,Tavernier,MID,BOU,5.4,0.0
2023-24,3,72,Kluivert,MID,BOU,4.9,3.062134914
2023-24,3,488,Norwood,MID,SHU,5.0,2.407628191
2023-24,3,184,Zaroury,MID,BUR,4.9,0.0
2023-24,3,231,Lerma,MID,CRY,5.0,2.663654619
2023-24,3,356,Kovacic,MID,MCI,5.0,2.727543488
2023-24,3,26,Trossard,MID,ARS,6.8,2.982653546
2023-24,3,586,Chong,MID,LUT,5.0,1.576819991
2023-24,3,126,Caicedo,MID,CHE,5.0,2.899843094
2023-24,3,165,Cullen,MID,BUR,5.0,2.460426289
2023-24,3,412,Gordon,MID,NEW,5.5,1.59280372
2023-24,3,223,C Doucoure,MID,CRY,5.0,2.435539622
2023-24,3,105,Janelt,MID,BRE,5.5,2.722760889
2023-24,3,442,Danilo,MID,NFO,5.5,2.263837452
2023-24,3,662,A Traore,MID,FUL,5.0,1.75504652
2023-24,3,382,Garnacho,MID,MUN,5.0,2.222470083
2023-24,3,130,Enciso,MID,BHA,5.4,0.0
2023-24,3,229,Hughes,MID,CRY,5.0,0.0
2023-24,3,161,Brownhill,MID,BUR,4.9,3.05192673
2023-24,3,65,Christie,MID,BOU,5.0,2.260314014
2023-24,3,250,Garner,MID,EVE,5.0,2.800152773
2023-24,3,557,Hwang H,MID,WOL,5.5,2.503551831
2023-24,3,196,Chukwuemeka,MID,CHE,4.5,0.0
2023-24,3,668,Endo,MID,LIV,5.5,2.437844538
2023-24,3,362,Palmer,MID,MCI,5.0,1.092346027
2023-24,3,288,H Wilson,MID,FUL,5.5,1.768500721
2023-24,3,542,Soucek,MID,WHU,5.0,2.13155313
2023-24,3,583,Solomon,MID,TOT,5.4,1.087747523
2023-24,3,282,Reed,MID,FUL,5.0,1.679406738
2023-24,3,58,Tielemans,MID,AVL,5.9,1.917778004
2023-24,3,107,Lewis-Potter,MID,BRE,4.9,1.311351035
2023-24,3,98,Damsgaard,MID,BRE,5.0,1.594038397
2023-24,3,256,Iwobi,MID,EVE,5.5,1.030516625
2023-24,3,280,Palhinha,MID,FUL,5.0,2.166839165
2023-24,3,210,Mudryk,MID,CHE,6.4,2.544778455
2023-24,3,378,Elanga,MID,NFO,5.0,1.4435713
2023-24,3,673,Adams,MID,BOU,5.0,1.580782841
2023-24,3,15,Partey,MID,ARS,5.0,3.048558983
2023-24,3,565,Lemina,MID,WOL,5.0,2.527775401
2023-24,3,600,Redmond,MID,BUR,4.9,0.362530373
2023-24,3,605,Koleosho,MID,BUR,5.0,2.627271624
2023-24,3,666,T Davies,MID,SHU,5.0,1.838608462
2023-24,3,62,Anthony,MID,BOU,5.0,1.646683296
2023-24,3,613,Ugochukwu,MID,CHE,4.5,0.336797651
2023-24,3,470,Yates,MID,NFO,5.0,1.943117747
2023-24,3,205,Hudson-Odoi,MID,FUL,4.9,1.631475289
2023-24,3,159,Benson,MID,BUR,5.4,1.893236061
2023-24,3,493,Bissouma,MID,TOT,5.0,2.07044465
2023-24,3,125,Buonanotte,MID,BHA,4.9,1.13217639
2023-24,3,534,Fornals,MID,WHU,5.0,1.19868118
2023-24,3,81,Rothwell,MID,BOU,5.0,1.341872947
2023-24,3,47,Kamara,MID,AVL,5.0,2.162773918
2023-24,3,421,S Longstaff,MID,NEW,4.9,0.695351501
2023-24,3,446,Freuler,MID,NFO,4.9,0.552330591
2023-24,3,99,Dasilva,MID,BRE,5.0,0.753264657
2023-24,3,52,Nakamba,MID,LUT,4.5,2.196430475
2023-24,3,527,Cornet,MID,WHU,5.4,0.723368735
2023-24,3,254,Gueye,MID,EVE,5.0,2.442341194
2023-24,3,295,Elliott,MID,LIV,4.9,1.123844172
2023-24,3,554,Guedes,MID,WOL,5.4,1.419535948
2023-24,3,513,Sarr,MID,TOT,4.5,2.024578775
2023-24,3,142,Milner,MID,BHA,5.0,1.489521639
2023-24,3,503,Lo Celso,MID,TOT,4.9,1.434358832
2023-24,3,582,Mpanzu,MID,LUT,5.0,1.996036253
2023-24,3,492,Bentancur,MID,TOT,5.5,0.0
2023-24,3,453,Mangala,MID,NFO,5.0,1.878264199
2023-24,3,170,Gudmundsson,MID,BUR,4.9,1.024123604
2023-24,3,163,Cork,MID,BUR,4.9,0.753325141
2023-24,3,423,Murphy,MID,NEW,5.0,0.560372518
2023-24,3,261,Amadou Onana,MID,EVE,5.0,2.619551434
2023-24,3,276,Lukic,MID,FUL,4.5,1.157375212
2023-24,3,458,O'Brien,MID,NFO,4.9,0.148227191
2023-24,3,644,Scott,MID,BOU,5.0,0.0
2023-24,3,481,Fleck,MID,SHU,5.0,0.0
2023-24,3,35,Buendia,MID,AVL,5.9,0.0
2023-24,3,349,De Bruyne,MID,MCI,10.3,0.0
2023-24,3,559,Gomes,MID,WOL,5.0,2.374277351
2023-24,3,642,E Alvarez,MID,WHU,5.0,2.075158395
2023-24,3,663,Hamer,MID,SHU,5.0,0.003435052
2023-24,3,660,Odobert,MID,BUR,5.0,0.00354889
2023-24,3,392,McTominay,MID,MUN,4.9,1.358134677
2023-24,3,568,Podence,MID,WOL,5.4,1.226365127
2023-24,3,364,Phillips,MID,MCI,4.9,0.556873176
2023-24,3,268,Cairney,MID,FUL,5.0,0.530481971
2023-24,3,9,Jorginho,MID,ARS,5.5,0.616776168
2023-24,3,292,Bajcetic,MID,LIV,4.9,0.153991228
2023-24,3,322,Freeman,MID,LUT,4.9,0.333554609
2023-24,3,403,Anderson,MID,NEW,4.5,1.018531279
2023-24,3,87,H Traore,MID,BOU,4.9,2.518771922
2023-24,3,64,Brooks,MID,BOU,5.0,2.277525563
2023-24,3,609,Maatsen,MID,CHE,5.4,0.60735375
2023-24,3,638,Souza,MID,SHU,5.0,1.842696956
2023-24,3,133,Gilmour,MID,BHA,5.0,2.162371937
2023-24,3,300,Jones,MID,LIV,4.9,1.072471576
2023-24,3,400,van de Beek,MID,MUN,4.9,1.304352142
2023-24,3,489,Osborn,MID,SHU,5.0,1.85050577
2023-24,3,515,Skipp,MID,TOT,4.9,1.210938378
2023-24,3,499,Hojbjerg,MID,TOT,5.4,1.428503265
2023-24,3,587,Slimane,MID,SHU,4.9,1.820158249
2023-24,3,310,Thiago,MID,LIV,4.9,1.384156886
2023-24,3,270,Reid,MID,FUL,5.5,1.780487464
2023-24,3,320,Clark,MID,LUT,5.0,0.14307214
2023-24,3,4,Vieira,MID,ARS,5.4,0.723321412
2023-24,3,22,Smith Rowe,MID,ARS,5.4,0.968254951
2023-24,3,675,A Ramsey,MID,BUR,5.0,0.901974846
2023-24,3,40,Dendoncker,MID,AVL,4.9,0.470047534
2023-24,3,66,Cook,MID,BOU,5.0,0.878363628
2023-24,3,92,Baptiste,MID,BRE,4.5,0.714983036
2023-24,3,219,Ahamada,MID,CRY,4.5,1.062134968
2023-24,3,319,Campbell,MID,LUT,4.9,0.957323377
2023-24,3,451,Kouyate,MID,NFO,5.0,0.686975926
2023-24,3,111,Onyeka,MID,BRE,4.9,1.003217302
2023-24,3,138,Lallana,MID,BHA,4.9,1.606205391
2023-24,3,253,Gray,MID,EVE,5.4,1.303684202
2023-24,3,667,Lavia,MID,CHE,5.0,0.729279106
2023-24,3,672,Zaniolo,MID,AVL,5.5,1.207323299
2023-24,3,574,Boubacar Traore,MID,WOL,4.5,1.364027606
2023-24,3,21,Lokonga,MID,BHA,5.0,0.0
2023-24,3,355,Haaland,FWD,MCI,14.0,7.099431018
2023-24,3,60,Watkins,FWD,AVL,8.0,4.237037919
2023-24,3,415,Isak,FWD,NEW,7.7,3.876786065
2023-24,3,211,Jackson,FWD,CHE,7.0,4.594263151
2023-24,3,343,J Alvarez,FWD,MCI,6.6,3.720907851
2023-24,3,85,Solanke,FWD,BOU,6.5,4.449030609
2023-24,3,8,Jesus,FWD,ARS,7.9,0.0
2023-24,3,433,C Wilson,FWD,NEW,7.9,3.590242252
2023-24,3,617,Hojlund,FWD,MUN,7.0,0.0
2023-24,3,437,Awoniyi,FWD,NFO,6.5,3.500965439
2023-24,3,119,Wissa,FWD,BRE,6.1,3.518355758
2023-24,3,297,Gakpo,FWD,LIV,7.4,2.420121466
2023-24,3,293,Nunez,FWD,LIV,7.4,2.471837457
2023-24,3,590,Cunha,FWD,WOL,5.5,3.41069376
2023-24,3,326,Morris,FWD,LUT,5.5,2.881952694
2023-24,3,135,Pedro,FWD,BHA,5.6,3.133527408
2023-24,3,558,Jimenez,FWD,FUL,5.4,2.809198052
2023-24,3,225,Edouard,FWD,CRY,5.5,2.968425501
2023-24,3,258,Maupay,FWD,EVE,5.0,3.8590488
2023-24,3,594,Amdouni,FWD,BUR,5.5,3.197960539
2023-24,3,523,Antonio,FWD,WHU,6.0,2.858678513
2023-24,3,314,Adebayo,FWD,LUT,5.0,2.531781531
2023-24,3,593,Benie Traore,FWD,SHU,5.5,3.139373358
2023-24,3,132,E Ferguson,FWD,BHA,6.0,2.230848288
2023-24,3,154,Welbeck,FWD,BHA,5.9,3.299013268
2023-24,3,485,McBurnie,FWD,SHU,5.5,2.21215559
2023-24,3,324,McAtee,FWD,LUT,4.5,0.003305798
2023-24,3,168,Foster,FWD,BUR,5.0,2.551980576
2023-24,3,193,Broja,FWD,CHE,5.0,0.0
2023-24,3,33,Archer,FWD,SHU,4.5,1.682243791
2023-24,3,535,Ings,FWD,WHU,5.9,2.201987432
2023-24,3,177,Rodriguez,FWD,BUR,5.4,1.639359798
2023-24,3,82,Semenyo,FWD,BOU,4.5,1.442989774
2023-24,3,13,Nketiah,FWD,ARS,5.6,3.025756888
2023-24,3,552,F Silva,FWD,WOL,5.5,0.642496914
2023-24,3,207,Lukaku,FWD,CHE,6.9,1.147965368
2023-24,3,562,Kalajdzic,FWD,WOL,5.0,1.579098265
2023-24,3,174,Obafemi,FWD,BUR,5.0,0.0
2023-24,3,328,Ogbene,FWD,LUT,5.0,1.196103277
2023-24,3,232,Mateta,FWD,CRY,4.9,2.046988446
2023-24,3,538,Mubama,FWD,WHU,4.5,0.135498021
2023-24,3,477,Brewster,FWD,SHU,5.0,0.0
2023-24,3,212,Nkunku,FWD,CHE,7.4,0.0
2023-24,3,117,Toney,FWD,BRE,7.9,0.0
2023-24,3,483,Jebbison,FWD,SHU,5.0,0.32880679
2023-24,3,490,Osula,FWD,SHU,4.5,0.689240513
