season,gw,fpl_id,name,pos,team,price,proj_pts
2022-23,15,595,Zanka,DEF,BRE,4.0,0.76404377
2022-23,15,372,J Lewis,DEF,NEW,4.4,0.245855079
2022-23,15,538,Young,DEF,AVL,4.4,0.793485405
2022-23,15,456,Ogbonna,DEF,WHU,4.4,0.358573759
2022-23,15,404,Stephens,DEF,BOU,4.3,0.177383045
2022-23,15,14,Tomiyasu,DEF,ARS,4.2,0.585171007
2022-23,15,82,Canos,DEF,BRE,5.0,1.174630891
2022-23,15,174,N Ferguson,DEF,CRY,3.9,0.30301952
2022-23,15,530,C Richards,DEF,CRY,4.4,0.487574166
2022-23,15,65,Stacey,DEF,BOU,4.3,0.871962546
2022-23,15,222,Ayling,DEF,LEE,4.5,0.701405794
2022-23,15,209,Adarabioyo,DEF,FUL,4.5,0.863564832
2022-23,15,470,Diop,DEF,FUL,4.3,0.45538517
2022-23,15,613,Kurzawa,DEF,FUL,4.4,0.216671013
2022-23,15,105,Duffy,DEF,FUL,4.3,0.334224915
2022-23,15,5,Holding,DEF,ARS,4.2,0.465044998
2022-23,15,215,Tete,DEF,FUL,4.4,0.963777947
2022-23,15,532,Mbabu,DEF,FUL,4.4,0.472264912
2022-23,15,114,Lamptey,DEF,BHA,4.3,1.421653309
2022-23,15,201,Ream,DEF,FUL,4.5,0.964433354
2022-23,15,217,Robinson,DEF,FUL,4.4,0.934815371
2022-23,15,283,Salah,MID,LIV,12.8,5.038588365
2022-23,15,301,De Bruyne,MID,MCI,12.3,6.467914662
2022-23,15,314,Foden,MID,MCI,8.4,5.064929536
2022-23,15,465,Bowen,MID,WHU,8.2,4.285942655
2022-23,15,311,B Silva,MID,MCI,6.9,4.538431622
2022-23,15,111,Trossard,MID,BHA,6.8,4.152196621
2022-23,15,335,Rashford,MID,MUN,6.6,4.232564225
2022-23,15,13,Saka,MID,ARS,8.0,3.59088338
2022-23,15,261,Maddison,MID,LEI,8.2,4.053744027
2022-23,15,160,Zaha,MID,CRY,7.6,3.697986065
2022-23,15,304,Sterling,MID,CHE,9.8,4.18697299
2022-23,15,19,Martinelli,MID,ARS,6.8,3.497051115
2022-23,15,305,Grealish,MID,MCI,6.8,4.108479151
2022-23,15,189,D Gray,MID,EVE,5.4,4.056632578
2022-23,15,493,Gibbs-White,MID,NFO,5.5,3.963566776
2022-23,15,468,Soucek,MID,WHU,5.3,3.614837896
2022-23,15,233,Harrison,MID,LEE,5.9,4.330999232
2022-23,15,225,Rodrigo,MID,LEE,6.3,4.346089714
2022-23,15,104,Gross,MID,BHA,5.6,3.518547121
2022-23,15,142,Mount,MID,CHE,7.7,3.727490009
2022-23,15,116,Mac Allister,MID,BHA,5.5,3.551477962
2022-23,15,169,Eze,MID,CRY,5.7,3.336352836
2022-23,15,369,Almiron,MID,NEW,5.4,3.832222073
2022-23,15,315,Rodri,MID,MCI,5.7,3.512223353
2022-23,15,7,Odegaard,MID,ARS,6.4,3.0792124
2022-23,15,340,Sancho,MID,MUN,7.2,2.652400684
2022-23,15,333,Fernandes,MID,MUN,9.8,0.0
2022-23,15,374,Guimaraes,MID,NEW,5.7,3.687416962
2022-23,15,264,Barnes,MID,LEI,6.9,3.42695827
2022-23,15,186,Iwobi,MID,EVE,5.5,3.374214445
2022-23,15,407,Ward-Prowse,MID,SOU,6.3,3.726578594
2022-23,15,519,Eriksen,MID,MUN,6.3,3.485188605
2022-23,15,107,March,MID,BHA,5.0,3.185941182
2022-23,15,303,Mahrez,MID,MCI,7.5,3.15222365
2022-23,15,483,Podence,MID,WOL,5.4,3.380627773
2022-23,15,535,Tavernier,MID,BOU,4.9,3.032635466
2022-23,15,300,Gundogan,MID,MCI,7.3,2.884645624
2022-23,15,491,A Traore,MID,WOL,5.5,3.210421695
2022-23,15,373,Willock,MID,NEW,4.9,3.6704074
2022-23,15,480,Neves,MID,WOL,5.5,3.179193779
2022-23,15,603,Paqueta,MID,WHU,5.9,2.21296814
2022-23,15,70,Billing,MID,BOU,5.3,2.89445033
2022-23,15,246,Aaronson,MID,LEE,5.5,3.348872193
2022-23,15,45,Bailey,MID,AVL,4.6,3.120788141
2022-23,15,469,Fornals,MID,WHU,5.2,2.900954087
2022-23,15,433,Hojbjerg,MID,TOT,5.5,2.587036922
2022-23,15,431,Lucas Moura,MID,TOT,5.8,2.611779275
2022-23,15,467,Rice,MID,WHU,4.8,2.884277953
2022-23,15,259,Tielemans,MID,LEI,6.3,3.006655777
2022-23,15,609,Antony,MID,MUN,7.6,2.241696444
2022-23,15,195,A Gordon,MID,EVE,5.4,2.947588135
2022-23,15,64,Lerma,MID,BOU,4.9,2.721478505
2022-23,15,120,Caicedo,MID,BHA,5.0,2.746391857
2022-23,15,37,McGinn,MID,AVL,5.2,2.955952995
2022-23,15,387,Yates,MID,NFO,5.0,2.867206905
2022-23,15,577,Onana,MID,EVE,4.9,2.841403635
2022-23,15,275,J Henderson,MID,LIV,5.3,2.423417535
2022-23,15,69,Christie,MID,BOU,5.3,2.559133065
2022-23,15,6,Partey,MID,ARS,4.8,2.537064966
2022-23,15,161,Schlupp,MID,CRY,4.8,2.681902323
2022-23,15,503,Moutinho,MID,WOL,4.8,2.80719933
2022-23,15,47,Ramsey,MID,AVL,5.2,2.849380076
2022-23,15,3,Xhaka,MID,ARS,5.1,2.465817744
2022-23,15,89,Wissa,MID,BRE,5.4,3.246421037
2022-23,15,266,Dewsbury-Hall,MID,LEI,5.0,2.744337405
2022-23,15,88,Jensen,MID,BRE,4.9,2.929845688
2022-23,15,593,Casemiro,MID,MUN,4.9,2.558740713
2022-23,15,159,Ayew,MID,CRY,5.4,2.4527445
2022-23,15,130,Jorginho,MID,CHE,5.9,2.737263016
2022-23,15,346,A Pereira,MID,FUL,4.6,2.211079158
2022-23,15,440,Bentancur,MID,TOT,5.4,2.462467531
2022-23,15,46,Douglas Luiz,MID,AVL,4.8,2.677242372
2022-23,15,294,Elliott,MID,LIV,5.0,2.068424888
2022-23,15,296,Carvalho,MID,LIV,5.4,1.912283428
2022-23,15,446,Kulusevski,MID,TOT,8.0,0.482382214
2022-23,15,611,Gueye,MID,EVE,5.0,2.533175975
2022-23,15,86,Janelt,MID,BRE,5.5,2.949612956
2022-23,15,527,Lingard,MID,NFO,5.5,2.164623131
2022-23,15,406,Elyounoussi,MID,SOU,5.2,2.706221403
2022-23,15,212,H Wilson,MID,FUL,5.7,2.197853921
2022-23,15,136,Loftus-Cheek,MID,CHE,5.0,2.188787934
2022-23,15,512,Aribo,MID,SOU,5.3,2.778148988
2022-23,15,29,Coutinho,MID,AVL,6.6,2.509967537
2022-23,15,282,Fabinho,MID,LIV,5.3,2.279400919
2022-23,15,589,Nunes,MID,WOL,5.0,1.676015456
2022-23,15,614,Willian,MID,FUL,5.5,2.255105891
2022-23,15,42,Buendia,MID,AVL,5.7,2.528044436
2022-23,15,245,Roca,MID,LEE,4.9,2.710898203
2022-23,15,171,Olise,MID,CRY,5.4,2.529832513
2022-23,15,579,Guedes,MID,WOL,6.0,2.395174422
2022-23,15,370,S Longstaff,MID,NEW,4.4,2.72672407
2022-23,15,67,L Cook,MID,BOU,4.9,2.2830856
2022-23,15,506,T Adams,MID,LEE,5.0,2.626122883
2022-23,15,582,Freuler,MID,NFO,5.0,2.196896441
2022-23,15,514,C Doucoure,MID,CRY,5.0,1.738186483
2022-23,15,277,Thiago,MID,LIV,5.2,2.16102481
2022-23,15,240,Summerville,MID,LEE,4.4,2.460903812
2022-23,15,481,Hwang,MID,WOL,5.7,2.383949122
2022-23,15,371,Joelinton,MID,NEW,5.9,0.0
2022-23,15,444,Bissouma,MID,TOT,4.7,1.916745325
2022-23,15,132,Kovacic,MID,CHE,4.9,2.174166936
2022-23,15,365,Murphy,MID,NEW,4.3,2.416353731
2022-23,15,583,Kouyate,MID,NFO,4.5,2.208283428
2022-23,15,265,Ndidi,MID,LEI,4.8,1.709598789
2022-23,15,368,Saint-Maximin,MID,NEW,6.2,0.538969036
2022-23,15,534,McNeil,MID,EVE,5.2,2.202971498
2022-23,15,331,Fred,MID,MUN,5.1,2.168987632
2022-23,15,464,Benrahma,MID,WHU,5.6,1.960415642
2022-23,15,205,Reid,MID,FUL,5.5,0.0
2022-23,15,211,Reed,MID,FUL,4.5,1.883382882
2022-23,15,405,S Armstrong,MID,SOU,4.8,2.20286279
2022-23,15,220,Palhinha,MID,FUL,5.0,1.844944398
2022-23,15,140,Pulisic,MID,CHE,5.7,1.101181823
2022-23,15,185,A Doucoure,MID,EVE,5.3,1.043786112
2022-23,15,101,Lallana,MID,BHA,4.9,1.87436664
2022-23,15,260,Perez,MID,LEI,4.7,0.944717176
2022-23,15,79,Norgaard,MID,BRE,5.3,0.735204098
2022-23,15,359,Fraser,MID,NEW,5.2,2.039625632
2022-23,15,349,Shelvey,MID,NEW,4.8,1.653131002
2022-23,15,18,Lokonga,MID,ARS,4.4,0.322553339
2022-23,15,293,Diaz,MID,LIV,7.9,0.0
2022-23,15,486,P Neto,MID,WOL,5.0,0.0
2022-23,15,508,Sinisterra,MID,LEE,6.5,0.0
2022-23,15,53,Kamara,MID,AVL,4.8,0.0
2022-23,15,12,Smith Rowe,MID,ARS,5.6,0.0
2022-23,15,179,Townsend,MID,EVE,5.4,0.0
2022-23,15,204,Kebano,MID,FUL,5.4,0.0
2022-23,15,4,Elneny,MID,ARS,4.2,0.0
2022-23,15,117,Moder,MID,BHA,4.4,0.0
2022-23,15,134,Kante,MID,CHE,4.8,0.0
2022-23,15,620,Arthur,MID,LIV,4.8,0.0
2022-23,15,562,Solomon,MID,FUL,4.9,0.0
2022-23,15,490,Chiquinho,MID,WOL,5.0,0.0
2022-23,15,428,Son,MID,TOT,11.7,0.0
2022-23,15,325,Kalvin Phillips,MID,MCI,4.8,0.0
2022-23,15,316,Palmer,MID,MCI,4.3,0.004911063
2022-23,15,287,Keita,MID,LIV,4.7,0.686010178
2022-23,15,600,Knight,MID,MCI,4.5,0.004221834
2022-23,15,23,Nelson,MID,ARS,4.8,0.003867854
2022-23,15,546,Harris,MID,FUL,4.4,0.003600289
2022-23,15,632,Trevitt,MID,BRE,4.5,0.004116699
2022-23,15,452,Devine,MID,TOT,4.4,0.00360007
2022-23,15,560,Mills,MID,EVE,4.4,0.003833029
2022-23,15,449,H White,MID,TOT,4.4,0.003583971
2022-23,15,36,Sanson,MID,AVL,4.3,0.003860592
2022-23,15,553,Hammond,MID,NFO,4.4,0.003792087
2022-23,15,584,B Clark,MID,LIV,4.5,0.003496291
2022-23,15,604,Killian Phillips,MID,CRY,4.5,0.003552947
2022-23,15,564,Bajcetic,MID,LIV,4.4,0.003395137
2022-23,15,641,Godo,MID,FUL,4.5,0.003352844
2022-23,15,639,Braybrooke,MID,LEI,4.5,0.003506885
2022-23,15,601,Rodney,MID,CRY,4.5,0.003387106
2022-23,15,607,M Smith,MID,ARS,4.5,0.00332354
2022-23,15,509,Downes,MID,WHU,4.3,0.003298133
2022-23,15,556,Coventry,MID,WHU,4.4,0.003280762
2022-23,15,274,Milner,MID,LIV,4.4,0.0
2022-23,15,381,Colback,MID,NFO,4.3,0.0
2022-23,15,565,A Gray,MID,LEE,4.5,0.023264704
2022-23,15,247,Gyabi,MID,LEE,4.3,0.02117647
2022-23,15,60,Brooks,MID,BOU,5.3,0.0
2022-23,15,569,Garnacho,MID,MUN,4.3,0.040561797
2022-23,15,347,Pellistri,MID,MUN,4.4,0.040369117
2022-23,15,630,Nwaneri,MID,ARS,4.5,0.018176531
2022-23,15,27,Marquinhos,MID,ARS,4.7,0.018131991
2022-23,15,551,Iqbal,MID,MUN,4.3,0.037835006
2022-23,15,643,Mainoo,MID,MUN,4.5,0.037192731
2022-23,15,124,Mitoma,MID,BHA,4.9,1.88672491
2022-23,15,61,Lowe,MID,BOU,5.2,0.037729285
2022-23,15,567,Ronan,MID,WOL,4.4,0.037588186
2022-23,15,552,Anderson,MID,NEW,4.4,0.093532838
2022-23,15,566,Hodge,MID,WOL,4.4,0.037078487
2022-23,15,647,Payne,MID,SOU,4.5,0.034372386
2022-23,15,648,Finnigan,MID,SOU,4.5,0.034075188
2022-23,15,321,Lavia,MID,SOU,4.5,0.977820282
2022-23,15,63,Marcondes,MID,BOU,4.7,0.075788411
2022-23,15,74,Dembele,MID,BOU,4.7,0.073682263
2022-23,15,450,P Sarr,MID,TOT,4.3,0.069504918
2022-23,15,269,Soumare,MID,LEI,4.4,1.262073959
2022-23,15,173,Ebiowei,MID,CRY,4.3,0.07005366
2022-23,15,154,McArthur,MID,CRY,4.8,0.0
2022-23,15,575,Cornet,MID,WHU,5.9,1.03605885
2022-23,15,190,T Davies,MID,EVE,4.9,0.163567656
2022-23,15,251,Albrighton,MID,LEI,4.7,0.154414112
2022-23,15,616,Zakaria,MID,CHE,5.0,0.148410196
2022-23,15,336,van de Beek,MID,MUN,5.1,0.902435249
2022-23,15,252,N Mendy,MID,LEI,4.3,0.185387385
2022-23,15,148,Gallagher,MID,CHE,5.7,1.702157723
2022-23,15,41,Nakamba,MID,AVL,4.3,0.14472437
2022-23,15,460,Lanzini,MID,WHU,5.1,0.971214554
2022-23,15,629,Boubacar Traore,MID,WOL,4.5,1.921576794
2022-23,15,224,Forshaw,MID,LEE,4.4,0.068229916
2022-23,15,278,Chamberlain,MID,LIV,4.9,0.490982095
2022-23,15,400,Walcott,MID,SOU,4.9,0.425162694
2022-23,15,344,Elanga,MID,MUN,4.8,1.41308791
2022-23,15,119,Sarmiento,MID,BHA,4.5,0.312277311
2022-23,15,549,Praet,MID,LEI,4.8,0.69270862
2022-23,15,554,Gil,MID,TOT,5.0,0.473951126
2022-23,15,135,Ziyech,MID,CHE,5.6,0.516626808
2022-23,15,536,Mangala,MID,NFO,4.9,1.008683966
2022-23,15,291,C Jones,MID,LIV,4.9,0.674811916
2022-23,15,524,O'Brien,MID,NFO,4.9,1.476376703
2022-23,15,216,Onomah,MID,FUL,4.3,0.275335291
2022-23,15,568,Campbell,MID,WOL,4.4,0.807350261
2022-23,15,75,Anthony,MID,BOU,5.3,0.777309478
2022-23,15,83,Dasilva,MID,BRE,4.3,1.890875776
2022-23,15,580,Damsgaard,MID,BRE,5.2,1.591883879
2022-23,15,505,Rothwell,MID,BOU,4.9,0.539257657
2022-23,15,58,Stanislas,MID,BOU,4.8,0.896068796
2022-23,15,624,Edozie,MID,SOU,4.8,0.541688515
2022-23,15,158,Milivojevic,MID,CRY,4.3,1.237740363
2022-23,15,164,Riedewald,MID,CRY,4.4,0.570558985
2022-23,15,231,D James,MID,FUL,6.0,1.524924769
2022-23,15,25,Vieira,MID,ARS,5.7,1.442259748
2022-23,15,94,Baptiste,MID,BRE,4.5,1.798580294
2022-23,15,416,I Diallo,MID,SOU,4.3,1.406108259
2022-23,15,87,Ghoddos,MID,BRE,4.8,1.290853894
2022-23,15,570,Garner,MID,EVE,4.5,1.033941244
2022-23,15,21,Maitland-Niles,MID,SOU,4.8,0.736433776
2022-23,15,441,Skipp,MID,TOT,4.4,0.673249708
2022-23,15,203,N Chalobah,MID,FUL,4.4,0.553307187
2022-23,15,163,W Hughes,MID,CRY,4.8,0.467582205
2022-23,15,93,Onyeka,MID,BRE,4.8,1.629896194
2022-23,15,479,Dendoncker,MID,AVL,4.7,1.519462916
2022-23,15,149,Gilmour,MID,BHA,4.4,0.7800794
2022-23,15,338,McTominay,MID,MUN,4.9,1.579390387
2022-23,15,418,Djenepo,MID,SOU,5.0,1.22017969
2022-23,15,68,Pearson,MID,BOU,4.4,1.315024589
2022-23,15,200,Cairney,MID,FUL,4.7,1.390689327
2022-23,15,223,Klich,MID,LEE,4.7,1.59120378
2022-23,15,318,Haaland,FWD,MCI,12.2,6.983488295
2022-23,15,427,Kane,FWD,TOT,11.5,4.47899294
2022-23,15,356,C Wilson,FWD,NEW,7.3,4.855398587
2022-23,15,66,Solanke,FWD,BOU,5.8,4.036788787
2022-23,15,227,Bamford,FWD,LEE,7.2,4.783090588
2022-23,15,191,Calvert-Lewin,FWD,EVE,7.9,3.902659754
2022-23,15,28,Jesus,FWD,ARS,8.0,3.588903726
2022-23,15,297,Nunez,FWD,LIV,8.8,3.241116644
2022-23,15,279,Firmino,FWD,LIV,8.1,3.223469511
2022-23,15,40,Watkins,FWD,AVL,7.2,4.006089673
2022-23,15,529,Scamacca,FWD,WHU,6.8,3.216665072
2022-23,15,103,Welbeck,FWD,BHA,6.5,2.975754415
2022-23,15,210,Mitrovic,FWD,FUL,6.8,2.84020723
2022-23,15,394,Brennan Johnson,FWD,NFO,5.7,3.291766654
2022-23,15,95,Mbeumo,FWD,BRE,5.8,3.746203941
2022-23,15,145,Havertz,FWD,CHE,7.7,3.130020004
2022-23,15,411,C Adams,FWD,SOU,6.4,3.205978599
2022-23,15,271,Daka,FWD,LEI,5.7,2.934655929
2022-23,15,255,Vardy,FWD,LEI,9.1,2.922762592
2022-23,15,397,Awoniyi,FWD,NFO,5.7,2.865701812
2022-23,15,617,Aubameyang,FWD,CHE,8.9,2.915746503
2022-23,15,166,Edouard,FWD,CRY,5.4,2.318343782
2022-23,15,319,Alvarez,FWD,MCI,6.0,2.747717182
2022-23,15,326,Ronaldo,FWD,MUN,10.2,3.077012749
2022-23,15,30,Ings,FWD,AVL,6.6,2.581741387
2022-23,15,345,Martial,FWD,MUN,6.7,1.311903594
2022-23,15,408,A Armstrong,FWD,SOU,5.5,2.636673298
2022-23,15,80,Toney,FWD,BRE,7.5,0.0
2022-23,15,262,Iheanacho,FWD,LEI,6.1,2.30512971
2022-23,15,515,Lewis-Potter,FWD,BRE,5.2,2.723339965
2022-23,15,454,Richarlison,FWD,TOT,8.4,0.395826666
2022-23,15,458,Antonio,FWD,WHU,7.0,1.931525031
2022-23,15,585,E Dennis,FWD,NFO,5.8,2.15685336
2022-23,15,476,Jimenez,FWD,WOL,6.8,0.0
2022-23,15,110,Maupay,FWD,EVE,6.1,1.782852096
2022-23,15,594,Isak,FWD,NEW,6.7,0.0
2022-23,15,288,Jota,FWD,LIV,8.9,0.0
2022-23,15,625,Costa,FWD,WOL,5.5,0.0
2022-23,15,608,Kalajdzic,FWD,WOL,5.3,0.0
2022-23,15,634,J Gordon,FWD,CRY,4.5,0.003658729
2022-23,15,596,E Ferguson,FWD,BHA,4.5,0.003597508
2022-23,15,591,Ablade,FWD,FUL,4.5,0.003389264
2022-23,15,447,Scarlett,FWD,TOT,4.5,0.003344209
2022-23,15,391,Surridge,FWD,NFO,4.8,0.712495926
2022-23,15,125,Enciso,FWD,BHA,4.7,0.249984053
2022-23,15,168,Mateta,FWD,CRY,5.2,1.865270864
2022-23,15,619,Gnonto,FWD,LEE,5.0,0.159083978
2022-23,15,354,Wood,FWD,NEW,5.6,1.930528198
2022-23,15,528,Mara,FWD,SOU,5.3,0.967617025
2022-23,15,242,Gelhardt,FWD,LEE,5.2,1.306172764
2022-23,15,54,Archer,FWD,AVL,4.3,0.437654879
2022-23,15,177,Rondon,FWD,EVE,5.0,0.645676599
2022-23,15,62,Kieffer Moore,FWD,BOU,5.4,1.557286734
2022-23,15,237,Greenwood,FWD,LEE,4.3,0.535985821
2022-23,15,123,Undav,FWD,BHA,5.1,0.841304842
2022-23,15,618,Vinicius,FWD,FUL,5.5,1.016253552
2022-23,15,150,Broja,FWD,CHE,5.3,1.51857774
2022-23,15,11,Nketiah,FWD,ARS,6.5,1.337604492
2022-23,16,281,Alisson,GK,LIV,5.4,4.725822969
2022-23,16,182,Pickford,GK,EVE,4.5,4.497527054
2022-23,16,425,Lloris,GK,TOT,5.5,4.34257539
2022-23,16,152,Guaita,GK,CRY,4.5,4.327946331
2022-23,16,307,Ederson,GK,MCI,5.4,4.310000695
2022-23,16,15,Ramsdale,GK,ARS,4.9,4.199767062
2022-23,16,113,R Sanchez,GK,BHA,4.6,4.120944362
2022-23,16,398,D Henderson,GK,NFO,4.7,4.062501842
2022-23,16,72,Travers,GK,BOU,4.3,3.846558673
2022-23,16,327,de Gea,GK,MUN,4.9,3.835545501
2022-23,16,147,E Mendy,GK,CHE,4.8,3.790500868
2022-23,16,376,Pope,GK,NEW,5.3,3.622708765
2022-23,16,455,Fabianski,GK,WHU,5.0,3.461671391
2022-23,16,31,E Martinez,GK,AVL,4.9,3.591616926
2022-23,16,478,Sa,GK,WOL,5.1,3.285759444
2022-23,16,2,Leno,GK,FUL,4.5,3.17098326
2022-23,16,254,D Ward,GK,LEI,4.1,2.715522658
2022-23,16,238,Meslier,GK,LEE,4.5,2.750784067
2022-23,16,473,Areola,GK,WHU,4.3,0.296905604
2022-23,16,548,Iversen,GK,LEI,3.9,0.388767751
2022-23,16,175,Johnstone,GK,CRY,4.4,0.11712203
2022-23,16,289,Kelleher,GK,LIV,4.0,0.115010129
2022-23,16,324,Ortega,GK,MCI,3.8,0.087847528
2022-23,16,355,Dubravka,GK,MUN,4.2,0.097948661
2022-23,16,426,Forster,GK,TOT,3.9,0.084004093
2022-23,16,102,Steele,GK,BHA,3.9,0.080113949
2022-23,16,635,Bettinelli,GK,CHE,4.0,0.07598354
2022-23,16,176,Begovic,GK,EVE,4.0,0.075884471
2022-23,16,518,Hennessey,GK,NFO,3.9,0.07468714
2022-23,16,626,Karius,GK,NEW,4.0,0.0834896
2022-23,16,24,Turner,GK,ARS,3.9,0.041546406
2022-23,16,35,Olsen,GK,AVL,3.9,0.067607528
2022-23,16,213,Rodak,GK,FUL,4.3,0.091177808
2022-23,16,492,Sarkic,GK,WOL,3.9,0.063550125
2022-23,16,497,Adrian,GK,LIV,3.9,0.008870376
2022-23,16,502,Carson,GK,MCI,3.8,0.008671595
2022-23,16,162,Butland,GK,CRY,4.4,0.00860244
2022-23,16,451,Austin,GK,TOT,3.9,0.008146109
2022-23,16,627,Jakupovic,GK,EVE,4.0,0.007160582
2022-23,16,348,Heaton,GK,MUN,3.9,0.007068256
2022-23,16,571,Randolph,GK,WHU,4.0,0.007065583
2022-23,16,581,Smithies,GK,LEI,4.0,0.005815692
2022-23,16,644,Goodman,GK,CRY,4.0,0.000733624
2022-23,16,590,Whitworth,GK,CRY,4.0,0.000598738
2022-23,16,133,Kepa,GK,CHE,4.5,0.0
2022-23,16,353,Darlow,GK,NEW,3.9,0.0
2022-23,16,517,Strakosha,GK,BRE,4.3,0.0
2022-23,16,574,N Neto,GK,BOU,4.5,0.0
2022-23,16,424,Caballero,GK,SOU,3.9,0.000345774
2022-23,16,578,Robles,GK,LEE,4.0,0.004742361
2022-23,16,592,H Davies,GK,LIV,4.0,0.004276128
2022-23,16,655,Hein,GK,ARS,4.0,0.003651005
2022-23,16,649,Plain,GK,BOU,4.0,0.003613615
2022-23,16,557,Jackson Smith,GK,WOL,3.9,0.003598449
2022-23,16,656,Bishop,GK,MUN,4.0,0.003478688
2022-23,16,236,Klaesson,GK,LEE,3.9,0.048027041
2022-23,16,401,McCarthy,GK,SOU,4.3,0.039166404
2022-23,16,633,Cox,GK,BRE,4.0,0.034193457
2022-23,16,81,Raya,GK,BRE,4.6,1.950293292
2022-23,16,422,Bazunu,GK,SOU,4.5,1.597746913
2022-23,16,285,Trent,DEF,LIV,7.2,5.905288983
2022-23,16,306,Cancelo,DEF,MCI,7.4,5.451078813
2022-23,16,284,Robertson,DEF,LIV,6.7,4.750519124
2022-23,16,280,van Dijk,DEF,LIV,6.5,4.642574767
2022-23,16,448,Perisic,DEF,TOT,5.5,4.598130662
2022-23,16,16,Gabriel,DEF,ARS,5.1,4.084950502
2022-23,16,106,Dunk,DEF,BHA,4.7,3.977382996
2022-23,16,610,Akanji,DEF,MCI,5.0,3.695482314
2022-23,16,108,Webster,DEF,BHA,4.5,3.847949191
2022-23,16,357,Trippier,DEF,NEW,5.9,3.781192344
2022-23,16,513,Lenglet,DEF,TOT,4.8,3.7792091
2022-23,16,109,Veltman,DEF,BHA,4.6,3.763858487
2022-23,16,430,Dier,DEF,TOT,5.3,3.76054539
2022-23,16,432,Ben T Davies,DEF,TOT,4.9,3.740403127
2022-23,16,165,Andersen,DEF,CRY,4.5,3.730820571
2022-23,16,445,Emerson R,DEF,TOT,4.9,3.542398785
2022-23,16,457,Cresswell,DEF,WHU,4.8,3.415556962
2022-23,16,26,Saliba,DEF,ARS,5.3,3.573041932
2022-23,16,332,Shaw,DEF,MUN,4.7,3.543182765
2022-23,16,199,Tarkowski,DEF,EVE,4.4,3.511434055
2022-23,16,313,Zinchenko,DEF,ARS,5.0,3.481448249
2022-23,16,290,Konate,DEF,LIV,4.8,3.124226027
2022-23,16,429,Doherty,DEF,TOT,4.6,3.11506235
2022-23,16,167,Guehi,DEF,CRY,4.4,3.455330434
2022-23,16,576,Senesi,DEF,BOU,4.5,3.446809808
2022-23,16,302,Stones,DEF,MCI,5.4,2.747012772
2022-23,16,475,Coady,DEF,EVE,5.0,3.387829704
2022-23,16,141,T Chalobah,DEF,CHE,4.7,3.360656356
2022-23,16,194,Mykolenko,DEF,EVE,4.5,3.3682395
2022-23,16,312,Dias,DEF,MCI,5.9,2.724871317
2022-23,16,57,A Smith,DEF,BOU,4.4,3.343142813
2022-23,16,461,Zouma,DEF,WHU,4.5,3.305682872
2022-23,16,33,Digne,DEF,AVL,4.6,3.319383928
2022-23,16,10,B White,DEF,ARS,4.6,3.291535414
2022-23,16,156,J Ward,DEF,CRY,4.5,3.28366928
2022-23,16,309,Laporte,DEF,MCI,5.8,2.610441244
2022-23,16,76,Zemura,DEF,BOU,4.4,3.158272544
2022-23,16,628,Aurier,DEF,NFO,4.5,3.173831107
2022-23,16,366,Schar,DEF,NEW,4.9,3.169317576
2022-23,16,112,Cucurella,DEF,CHE,5.1,3.151352793
2022-23,16,377,Botman,DEF,NEW,4.4,3.109600502
2022-23,16,128,T Silva,DEF,CHE,5.4,2.731167774
2022-23,16,127,Azpilicueta,DEF,CHE,4.8,3.07570913
2022-23,16,308,Ake,DEF,MCI,5.0,2.284871802
2022-23,16,520,Koulibaly,DEF,CHE,5.5,3.009703699
2022-23,16,197,Patterson,DEF,EVE,4.0,2.902732774
2022-23,16,59,Fredericks,DEF,BOU,4.4,2.978211538
2022-23,16,588,Kehrer,DEF,WHU,4.5,2.845360636
2022-23,16,170,Mitchell,DEF,CRY,4.5,2.969986587
2022-23,16,533,L Martinez,DEF,MUN,4.5,2.983327273
2022-23,16,463,Coufal,DEF,WHU,4.2,2.494071949
2022-23,16,385,McKenna,DEF,NFO,4.4,2.645537151
2022-23,16,258,Castagne,DEF,LEI,4.7,2.873140441
2022-23,16,39,Mings,DEF,AVL,4.3,2.872808522
2022-23,16,43,Cash,DEF,AVL,4.6,2.888391183
2022-23,16,379,S Cook,DEF,NFO,4.4,2.724613819
2022-23,16,602,Lodi,DEF,NFO,4.3,2.576187526
2022-23,16,358,Burn,DEF,NEW,4.5,2.802184448
2022-23,16,484,Kilman,DEF,WOL,4.5,2.80994846
2022-23,16,459,Dawson,DEF,WHU,4.8,2.176475827
2022-23,16,44,Konsa,DEF,AVL,4.4,2.75983034
2022-23,16,586,Estupinan,DEF,BHA,4.5,2.561106699
2022-23,16,516,Collins,DEF,WOL,4.5,2.718380769
2022-23,16,330,Maguire,DEF,MUN,4.7,1.946736382
2022-23,16,341,Wan-Bissaka,DEF,MUN,4.3,1.902945867
2022-23,16,295,N Williams,DEF,NFO,4.1,2.094780224
2022-23,16,286,J Gomez,DEF,LIV,4.5,1.451092293
2022-23,16,388,Worrall,DEF,NFO,4.2,1.563241949
2022-23,16,504,Malacia,DEF,MUN,4.2,1.808019372
2022-23,16,249,Evans,DEF,LEI,4.4,2.473920305
2022-23,16,337,Lindelof,DEF,MUN,4.3,1.545601055
2022-23,16,217,Robinson,DEF,FUL,4.4,2.439224209
2022-23,16,65,Stacey,DEF,BOU,4.3,1.731598483
